@relation hotelsalesdataset

@attribute Sales_Id numeric
@attribute CheckIn {12/31/2017,1/2/2018,1/3/2018,1/5/2018,1/6/2018,1/9/2018,1/13/2018,1/14/2018,1/16/2018,1/19/2018,1/22/2018,1/23/2018,1/26/2018,1/30/2018,2/2/2018,2/6/2018,2/7/2018,2/8/2018,2/12/2018,2/13/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/24/2018,2/25/2018,2/26/2018,2/27/2018,2/28/2018,3/2/2018,3/4/2018,3/8/2018,3/9/2018,3/10/2018,3/13/2018,3/15/2018,3/18/2018,3/22/2018,3/26/2018,3/27/2018,3/29/2018,3/30/2018,3/31/2018,4/4/2018,4/7/2018,4/8/2018,4/12/2018,4/15/2018,4/17/2018,4/18/2018,4/21/2018,4/25/2018,4/27/2018,4/30/2018,5/7/2018,5/8/2018,5/11/2018,5/12/2018,5/13/2018,5/14/2018,5/17/2018,5/21/2018,5/24/2018,5/26/2018,5/27/2018,1/4/2018,1/18/2018,1/25/2018,1/27/2018,1/31/2018,2/1/2018,2/5/2018,2/9/2018,2/23/2018,3/3/2018,3/6/2018,3/7/2018,3/16/2018,3/19/2018,3/23/2018,4/1/2018,4/5/2018,4/9/2018,4/13/2018,4/16/2018,4/23/2018,4/26/2018,5/4/2018,5/6/2018,5/19/2018,5/22/2018,5/30/2018,1/10/2018,1/11/2018,1/17/2018,1/29/2018,2/4/2018,2/11/2018,2/17/2018,3/17/2018,3/20/2018,3/21/2018,4/6/2018,4/10/2018,4/11/2018,4/20/2018,4/22/2018,4/24/2018,4/28/2018,5/10/2018,5/15/2018,5/16/2018,5/18/2018,5/29/2018,1/8/2018,1/20/2018,1/24/2018,2/3/2018,2/10/2018,3/5/2018,3/24/2018,4/2/2018,5/3/2018,5/20/2018,12/28/2017,1/12/2018,1/15/2018,2/15/2018,3/1/2018,3/14/2018,3/28/2018,4/3/2018,4/19/2018,4/29/2018,5/9/2018,5/31/2018,2/14/2018,3/11/2018,3/12/2018,5/1/2018,5/25/2018,5/28/2018,5/2/2018,5/5/2018,3/25/2018,4/14/2018,1/1/2018,2/18/2018,12/30/2017,1/21/2018,5/23/2018,1/28/2018,1/7/2018,12/13/2017,11/30/2017,10/25/2017,12/15/2017,12/29/2017}
@attribute CheckOut {1/1/2018,1/3/2018,1/4/2018,1/6/2018,1/7/2018,1/10/2018,1/14/2018,1/15/2018,1/19/2018,1/22/2018,1/23/2018,1/26/2018,1/28/2018,2/2/2018,2/6/2018,2/7/2018,2/8/2018,2/12/2018,2/13/2018,2/16/2018,2/18/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/25/2018,2/26/2018,2/27/2018,2/28/2018,3/2/2018,3/4/2018,3/8/2018,3/9/2018,3/10/2018,3/11/2018,3/14/2018,3/18/2018,3/22/2018,3/26/2018,3/27/2018,3/28/2018,3/30/2018,3/31/2018,4/4/2018,4/7/2018,4/8/2018,4/12/2018,4/15/2018,4/17/2018,4/18/2018,4/21/2018,4/24/2018,4/27/2018,4/30/2018,5/4/2018,5/8/2018,5/9/2018,5/12/2018,5/13/2018,5/14/2018,5/17/2018,5/21/2018,5/23/2018,5/26/2018,5/27/2018,5/31/2018,1/5/2018,1/27/2018,2/1/2018,2/4/2018,2/9/2018,2/15/2018,2/24/2018,3/1/2018,3/7/2018,3/13/2018,3/19/2018,3/23/2018,4/1/2018,4/5/2018,4/10/2018,4/22/2018,4/26/2018,5/1/2018,5/6/2018,5/11/2018,5/18/2018,5/22/2018,5/25/2018,6/2/2018,1/11/2018,2/5/2018,2/11/2018,2/17/2018,3/3/2018,3/12/2018,3/17/2018,3/20/2018,3/21/2018,4/11/2018,4/13/2018,4/19/2018,4/28/2018,5/2/2018,5/10/2018,5/16/2018,5/28/2018,5/30/2018,1/12/2018,1/21/2018,1/24/2018,1/29/2018,2/3/2018,2/10/2018,3/6/2018,3/25/2018,3/29/2018,4/2/2018,4/16/2018,4/20/2018,4/29/2018,5/3/2018,5/7/2018,1/2/2018,1/13/2018,1/20/2018,1/25/2018,1/30/2018,2/14/2018,3/15/2018,4/3/2018,4/9/2018,4/23/2018,4/25/2018,5/5/2018,5/19/2018,6/1/2018,1/9/2018,1/16/2018,1/17/2018,1/18/2018,2/19/2018,3/5/2018,3/16/2018,4/6/2018,5/15/2018,1/31/2018,4/14/2018,5/24/2018,5/20/2018,6/3/2018,1/8/2018,3/24/2018,6/4/2018,5/29/2018,6/6/2018,6/5/2018,6/7/2018}
@attribute SystemEntry_Date {1/1/2018,1/2/2018,1/4/2018,1/6/2018,1/7/2018,1/10/2018,1/14/2018,1/15/2018,1/17/2018,1/20/2018,1/23/2018,1/24/2018,1/27/2018,1/30/2018,2/3/2018,2/6/2018,2/8/2018,2/13/2018,2/16/2018,2/17/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/24/2018,2/25/2018,2/27/2018,2/28/2018,3/1/2018,3/3/2018,3/4/2018,3/8/2018,3/10/2018,3/14/2018,3/16/2018,3/19/2018,3/22/2018,3/26/2018,3/28/2018,3/30/2018,3/31/2018,4/4/2018,4/7/2018,4/9/2018,4/12/2018,4/16/2018,4/18/2018,4/19/2018,4/23/2018,4/25/2018,4/27/2018,4/30/2018,5/8/2018,5/9/2018,5/12/2018,5/14/2018,5/15/2018,5/18/2018,5/21/2018,5/26/2018,5/27/2018,5/28/2018,1/5/2018,1/19/2018,1/26/2018,2/1/2018,2/2/2018,2/7/2018,2/10/2018,3/7/2018,3/9/2018,3/17/2018,3/24/2018,4/1/2018,4/6/2018,4/13/2018,4/28/2018,5/5/2018,5/20/2018,5/22/2018,5/31/2018,1/11/2018,1/12/2018,1/18/2018,2/4/2018,2/12/2018,3/21/2018,3/27/2018,4/10/2018,4/11/2018,4/17/2018,4/20/2018,4/22/2018,4/26/2018,5/7/2018,5/11/2018,5/17/2018,5/19/2018,5/29/2018,1/9/2018,1/21/2018,1/25/2018,2/9/2018,2/11/2018,3/5/2018,3/18/2018,4/3/2018,4/21/2018,5/4/2018,1/13/2018,1/16/2018,2/14/2018,3/2/2018,3/12/2018,3/13/2018,3/15/2018,3/29/2018,4/5/2018,4/24/2018,4/29/2018,5/13/2018,5/23/2018,3/23/2018,5/1/2018,5/16/2018,1/31/2018,2/18/2018,5/3/2018,5/6/2018,5/10/2018,1/3/2018,3/25/2018,4/14/2018,4/15/2018,2/15/2018,2/19/2018,3/11/2018,2/5/2018,3/20/2018,5/24/2018,1/28/2018,1/29/2018,5/2/2018,5/25/2018,1/8/2018,5/30/2018,4/8/2018,4/2/2018,3/6/2018,2/26/2018,1/22/2018}
@attribute Room_Id numeric
@attribute Room_NO numeric
@attribute Hotel_ID numeric
@attribute Hotel_Name {'Lime Group Hotels'}
@attribute Subhotel_ID numeric
@attribute Subhotel_Name {'Hotel Prime','Hotel Supreme','Hotel Extra','Hotel Star','Hotel Oxford','Hotel Lime','Hotel Fab','Hotel Pride','Hotel Sunny','Hotel Quality Inn'}
@attribute BookingSource_ID numeric
@attribute BookingSource_Name {Booking.Com,'Trip Advisor'}
@attribute GUEST_REG_NO numeric
@attribute No_Of_Persons numeric
@attribute 'Rate PerNight' numeric
@attribute Bar_sale numeric
@attribute Breakfast_Sale numeric
@attribute OtherIncome_Sale numeric
@attribute otherIncome_comment {ADAPTOR,'LATE CHECK OUT',Gym-Fitness,'Swimming And Gym','SMOKING FINE','PARKING CHARGES','DAY USE',LUGGAGE,WIFI,'EXTRA ACCOMODATION',UPGRADE,'ADVANCE PAYMENT',O/I,'EXTRA STAY',RESTAURANT,bff,'BANK TRANSFER',PHOTOCOPIES}

@data
1152110,3/30/2018,3/31/2018,3/31/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',409719,2,55,71.65,124.12,0,'Swimming And Gym'
1152450,3/31/2018,4/4/2018,3/31/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',410037,2,45.73,44,126.43,0,'Swimming And Gym'
1154121,4/4/2018,4/7/2018,4/4/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,411548,2,43.67,29,24,0,'Swimming And Gym'
1155507,4/7/2018,4/8/2018,4/7/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,412801,2,59,27.15,33,308,'PARKING CHARGES'
1156189,4/8/2018,4/12/2018,4/9/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',413412,2,40.75,21,70,132,'PARKING CHARGES'
1158029,4/12/2018,4/15/2018,4/12/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,415109,2,51,65.8,24,40,'LATE CHECK OUT'
1159564,4/15/2018,4/17/2018,4/16/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,416547,2,36,72.05,54.44,32,Gym-Fitness
1160490,4/17/2018,4/18/2018,4/18/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,417386,2,63,112.25,71.92,30.5,?
1160786,4/18/2018,4/21/2018,4/19/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,417655,2,83,80.25,23,36,?
1162274,4/21/2018,4/24/2018,4/23/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,419019,2,76.67,131.58,17,188,?
1164431,4/25/2018,4/27/2018,4/25/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,420803,2,50.15,42.5,115.4,132,?
1165418,4/27/2018,4/30/2018,4/27/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,421670,2,50.15,122.8,106,227,?
1166722,4/30/2018,5/4/2018,4/30/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,422843,2,55.53,15.95,70,48,?
1170432,5/7/2018,5/8/2018,5/8/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',426088,2,34.02,181.6,33.4,96,?
1171152,5/8/2018,5/9/2018,5/9/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,426664,2,57.4,93.65,131.94,40,?
1172702,5/11/2018,5/12/2018,5/12/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',428057,2,90.57,223.26,8,92,?
1172832,5/12/2018,5/13/2018,5/12/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',428174,2,109.25,258.8,24,201.32,?
1173532,5/13/2018,5/14/2018,5/14/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',428795,2,32.38,124.09,16.75,60,?
1174192,5/14/2018,5/17/2018,5/15/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',429350,2,37.8,35,190.83,48,?
1175702,5/17/2018,5/21/2018,5/18/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,430651,2,67.69,181.79,10,474.95,'Swimming And Gym'
1177327,5/21/2018,5/23/2018,5/21/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,432083,2,46.75,27.5,268.82,188.02,'Swimming And Gym'
1179015,5/24/2018,5/26/2018,5/26/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,433582,2,49.8,162.25,10,386.59,'Swimming And Gym'
1180294,5/26/2018,5/27/2018,5/27/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,434699,2,69,89.75,23.5,184.46,'Swimming And Gym'
1181023,5/27/2018,5/31/2018,5/28/2018,4563,11,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,435298,2,46.33,240.75,508.95,372.2,'Swimming And Gym'
1110766,1/3/2018,1/4/2018,1/4/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,371843,4,59,248.11,190.81,186.36,'Swimming And Gym'
1111047,1/4/2018,1/5/2018,1/5/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,372105,2,59,165.52,23,201.35,'Swimming And Gym'
1111715,1/5/2018,1/7/2018,1/6/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,372699,2,75,8.5,31,172.76,'Swimming And Gym'
1117167,1/18/2018,1/22/2018,1/19/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,377791,2,48,65.75,18,201.35,'Swimming And Gym'
1120216,1/25/2018,1/27/2018,1/26/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,380626,2,62.1,27,91.89,38,'LATE CHECK OUT'
1121066,1/27/2018,1/28/2018,1/27/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,381412,2,75,162.39,297.22,0,'Swimming And Gym'
1122801,1/31/2018,2/1/2018,2/1/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,382986,2,65,80.71,23,0,'Swimming And Gym'
1123553,2/1/2018,2/4/2018,2/2/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,383680,2,65,307.25,81.85,0,'Swimming And Gym'
1125526,2/5/2018,2/7/2018,2/6/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,385508,2,48.55,235.89,119.94,0,'Swimming And Gym'
1126202,2/7/2018,2/9/2018,2/7/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',386137,2,53.95,151.25,23,230,'PARKING CHARGES'
1127245,2/9/2018,2/12/2018,2/10/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,387102,2,59.67,13.5,10,36,'PARKING CHARGES'
1128917,2/12/2018,2/15/2018,2/13/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,388617,2,65,158.55,157.4,58.73,Gym-Fitness
1131053,2/16/2018,2/18/2018,2/17/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,390541,2,65,25.5,25.98,88,?
1132326,2/19/2018,2/20/2018,2/20/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,391706,2,62.33,171.4,33,78,?
1133226,2/21/2018,2/22/2018,2/21/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',392549,2,34.24,50.7,10,58,?
1134422,2/23/2018,2/24/2018,2/24/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',393635,2,41.5,173.2,185.85,35,?
1134728,2/24/2018,2/26/2018,2/24/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,393923,2,55,331.05,46.8,23.5,?
1137018,2/28/2018,3/1/2018,3/1/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,396068,2,45,119.65,8,52,?
1138834,3/3/2018,3/4/2018,3/4/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,397747,2,120,8,13,56,?
1140052,3/6/2018,3/7/2018,3/7/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',398861,2,69,8.5,181.87,56,?
1140645,3/7/2018,3/8/2018,3/8/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,399411,2,85,77.05,29,80,?
1141507,3/9/2018,3/10/2018,3/9/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,400203,2,65.55,17.38,293.75,88,?
1142167,3/10/2018,3/13/2018,3/10/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,400772,2,65.67,102,32,48,'LATE CHECK OUT'
1145267,3/16/2018,3/19/2018,3/17/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',403563,2,65.67,399.85,23,128,'SMOKING FINE'
1146378,3/19/2018,3/23/2018,3/19/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,404580,2,69,67.55,38,48,'PARKING CHARGES'
1148686,3/23/2018,3/26/2018,3/24/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',406667,2,56,41.3,27,78,'DAY USE'
1149718,3/26/2018,3/30/2018,3/26/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',407635,2,94.05,88,17,58,?
1152254,3/31/2018,4/1/2018,4/1/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,409856,2,119,87.35,116.82,40,?
1152794,4/1/2018,4/4/2018,4/1/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,410319,2,85.67,42.55,309.78,396.2,Gym-Fitness
1154108,4/4/2018,4/5/2018,4/4/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,411535,2,79,44.55,31,247.63,Gym-Fitness
1154825,4/5/2018,4/8/2018,4/6/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,412177,2,106.72,62.05,15,364.55,Gym-Fitness
1156447,4/9/2018,4/10/2018,4/9/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,413641,2,69,738.89,8,62.89,Gym-Fitness
1157257,4/13/2018,4/15/2018,4/13/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',414378,2,65.57,17,23,52,'PARKING CHARGES'
1159861,4/16/2018,4/22/2018,4/16/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,416829,4,98.67,14.45,28,22.5,Gym-Fitness
1163400,4/23/2018,4/26/2018,4/23/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,420009,2,79,30,124.64,34,?
1165116,4/26/2018,4/27/2018,4/27/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',421401,2,107.07,26.35,255.2,24,?
1165506,4/27/2018,5/1/2018,4/28/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,421756,2,79,16.2,38,203,?
1168855,5/4/2018,5/6/2018,5/5/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,424685,2,129,57.5,29.5,123,?
1170144,5/6/2018,5/8/2018,5/8/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,425838,2,65,90.55,128.94,52,?
1171151,5/8/2018,5/11/2018,5/9/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,426663,2,65,107.75,62.85,26,?
1172833,5/12/2018,5/13/2018,5/12/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',428174,2,140,80.2,18,98,?
1174193,5/14/2018,5/18/2018,5/15/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',429351,2,68.35,74.6,139.9,40,?
1176865,5/19/2018,5/21/2018,5/20/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,431673,2,99,90.75,97.32,60,?
1177482,5/21/2018,5/22/2018,5/22/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,432225,3,79,14,10,474.5,?
1177802,5/22/2018,5/25/2018,5/22/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',432507,4,89.1,221.1,15,243,'PARKING CHARGES'
1180298,5/26/2018,5/27/2018,5/27/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,434703,2,113.05,115.4,11,40,?
1182506,5/30/2018,6/2/2018,5/31/2018,4564,12,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,436652,2,129,138.5,131.44,25,?
1111050,1/4/2018,1/7/2018,1/5/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,372108,2,57,203,61.88,136.23,Gym-Fitness
1113712,1/10/2018,1/11/2018,1/11/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',374540,2,52,104.6,153.92,97.78,Gym-Fitness
1114043,1/11/2018,1/14/2018,1/12/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,374858,2,49,26.5,259.17,62.9,Gym-Fitness
1116750,1/17/2018,1/22/2018,1/18/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,377396,2,54.6,137.45,37.47,44,'PARKING CHARGES'
1119372,1/23/2018,1/26/2018,1/24/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',379847,2,51,6,258.73,23,Gym-Fitness
1120708,1/26/2018,1/28/2018,1/27/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',381086,2,48.44,339.73,169,23.5,?
1122034,1/29/2018,2/1/2018,1/30/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',382315,2,40.21,380.94,158,24,?
1123554,2/1/2018,2/4/2018,2/2/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,383681,2,65,228.75,10,158,?
1124867,2/4/2018,2/5/2018,2/4/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',384927,2,59,8.75,288.19,135,?
1126446,2/7/2018,2/8/2018,2/8/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',386368,2,65,22.5,20.9,37,LUGGAGE
1127247,2/9/2018,2/11/2018,2/10/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,387104,2,57,98.25,73,34,LUGGAGE
1128417,2/11/2018,2/15/2018,2/12/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',388154,2,42.33,12.5,286.26,34,LUGGAGE
1130827,2/16/2018,2/17/2018,2/17/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,390331,2,75,159.75,70.76,32,WIFI
1131085,2/17/2018,2/18/2018,2/17/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',390572,2,55.25,42.15,17,33,ADAPTOR
1133368,2/21/2018,2/22/2018,2/22/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,392659,2,85,160.95,13,71,Gym-Fitness
1133844,2/22/2018,2/23/2018,2/23/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,393103,2,49,172.54,72.37,32,WIFI
1134423,2/23/2018,2/24/2018,2/24/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,393636,2,109,240.58,250.42,32,WIFI
1134730,2/24/2018,2/25/2018,2/25/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',393925,2,57,39.25,17,30,'SMOKING FINE'
1135261,2/25/2018,2/28/2018,2/25/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,394431,2,55.42,152.4,18,198,?
1137020,2/28/2018,3/3/2018,3/1/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,396070,2,65,19.1,11.95,120,'SMOKING FINE'
1138838,3/3/2018,3/7/2018,3/4/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,397750,2,61,151.5,162.35,370,'PARKING CHARGES'
1140648,3/7/2018,3/8/2018,3/8/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',399414,2,42,30.15,45,203.1,'Swimming And Gym'
1141064,3/8/2018,3/12/2018,3/8/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,399800,2,62.5,210,38,1065.68,'Swimming And Gym'
1143784,3/13/2018,3/14/2018,3/14/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,402209,2,55,187.2,73.98,102.45,'Swimming And Gym'
1145268,3/16/2018,3/17/2018,3/17/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',403569,2,69,116,51.93,0,'Swimming And Gym'
1145400,3/17/2018,3/19/2018,3/17/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,403679,2,60,11,23,36.83,Gym-Fitness
1146379,3/19/2018,3/20/2018,3/19/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,404581,2,69,69,67.97,22,Gym-Fitness
1147102,3/20/2018,3/21/2018,3/21/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',405211,2,99,13,153.81,78,'EXTRA ACCOMODATION'
1147590,3/21/2018,3/26/2018,3/22/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',405647,2,63,84.25,60.94,48,LUGGAGE
1150031,3/26/2018,3/27/2018,3/27/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',407903,2,59,36,10.5,36,WIFI
1150903,3/31/2018,4/1/2018,3/31/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,408632,2,109,136.39,88,31,LUGGAGE
1155132,4/6/2018,4/7/2018,4/7/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,412465,2,45,293.33,125.9,31,LUGGAGE
1155433,4/7/2018,4/8/2018,4/7/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,412733,2,71.25,117.95,109.67,49,LUGGAGE
1156953,4/10/2018,4/11/2018,4/10/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,414077,2,79,36.1,31,32,WIFI
1157486,4/11/2018,4/12/2018,4/11/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',414598,2,57.27,50.5,88,32,WIFI
1158036,4/12/2018,4/13/2018,4/12/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',415116,2,49,139.9,256.31,58,?
1158340,4/13/2018,4/15/2018,4/13/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,415414,3,104,49,256.17,213,?
1160067,4/16/2018,4/17/2018,4/17/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',417007,3,34.86,109.65,45,132,?
1160244,4/17/2018,4/18/2018,4/17/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,417168,2,52.5,30.45,35.5,406,?
1161072,4/18/2018,4/19/2018,4/19/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',417921,2,95,383.52,190.31,149,'PARKING CHARGES'
1161764,4/20/2018,4/22/2018,4/20/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,418559,3,83,14,167.92,72.59,'Swimming And Gym'
1163000,4/22/2018,4/24/2018,4/22/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,419657,2,106,159.5,17,67.31,'Swimming And Gym'
1164014,4/24/2018,4/28/2018,4/26/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',420500,2,101.5,63.15,33,198.79,'Swimming And Gym'
1165972,4/28/2018,5/2/2018,4/28/2018,4566,14,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,422188,2,100.8,42,191.32,198.79,'Swimming And Gym'
